Start date;End date;Germany/Luxembourg [€/MWh] Calculated resolutions;∅ DE/LU neighbours [€/MWh] Calculated resolutions;Belgium [€/MWh] Calculated resolutions;Denmark 1 [€/MWh] Calculated resolutions;Denmark 2 [€/MWh] Calculated resolutions;France [€/MWh] Calculated resolutions;Netherlands [€/MWh] Calculated resolutions;Norway 2 [€/MWh] Calculated resolutions;Austria [€/MWh] Calculated resolutions;Poland [€/MWh] Calculated resolutions;Sweden 4 [€/MWh] Calculated resolutions;Switzerland [€/MWh] Calculated resolutions;Czech Republic [€/MWh] Calculated resolutions;DE/AT/LU [€/MWh] Calculated resolutions;Northern Italy [€/MWh] Calculated resolutions;Slovenia [€/MWh] Calculated resolutions;Hungary [€/MWh] Calculated resolutions
Mar 21, 2026 12:00 PM;Mar 21, 2026 1:00 PM;23.49;25.58;19.30;23.49;23.49;7.14;21.71;104.13;35.34;-8.71;6.70;7.72;41.04;-;74.48;37.48;39.01
Mar 21, 2026 1:00 PM;Mar 21, 2026 2:00 PM;24.27;25.42;17.82;24.27;24.27;1.61;21.35;98.78;34.54;1.17;8.15;9.50;38.13;-;116.35;36.18;37.28
Mar 21, 2026 2:00 PM;Mar 21, 2026 3:00 PM;62.93;54.21;44.19;62.93;62.92;0.86;54.42;93.05;80.18;37.55;20.71;57.07;82.48;-;126.65;83.00;82.48
Mar 21, 2026 3:00 PM;Mar 21, 2026 4:00 PM;90.00;78.79;63.39;90.00;89.98;4.97;78.53;98.88;107.07;85.22;30.40;115.04;103.23;-;135.10;108.15;107.36
Mar 21, 2026 4:00 PM;Mar 21, 2026 5:00 PM;115.67;101.46;81.72;115.67;115.65;6.09;101.41;113.26;130.60;122.88;68.52;136.00;124.27;-;146.43;132.67;128.37
Mar 21, 2026 5:00 PM;Mar 21, 2026 6:00 PM;146.03;130.75;111.69;146.03;146.03;24.25;128.69;124.86;159.94;151.69;135.43;156.49;153.14;-;168.95;161.74;157.33
Mar 21, 2026 6:00 PM;Mar 21, 2026 7:00 PM;171.62;155.39;162.09;171.62;171.62;65.85;168.72;128.72;177.24;174.17;145.84;168.68;174.74;-;180.76;178.88;176.74
Mar 21, 2026 7:00 PM;Mar 21, 2026 8:00 PM;163.11;151.56;158.81;163.11;163.11;93.03;162.66;127.91;166.61;164.73;136.44;165.75;165.07;-;192.73;167.65;166.32
Mar 21, 2026 8:00 PM;Mar 21, 2026 9:00 PM;141.83;134.29;127.22;141.83;141.83;82.83;136.22;124.78;149.66;145.10;122.72;159.10;145.87;-;193.26;150.68;148.21
Mar 21, 2026 9:00 PM;Mar 21, 2026 10:00 PM;126.88;118.43;113.56;126.88;126.83;72.65;121.95;121.80;134.04;129.88;69.50;155.10;130.59;-;180.82;134.97;132.72
Mar 21, 2026 10:00 PM;Mar 21, 2026 11:00 PM;120.24;112.02;108.83;120.24;120.21;73.03;115.90;116.10;128.27;116.76;52.88;154.00;126.01;-;170.00;129.56;128.25
Mar 21, 2026 11:00 PM;Mar 22, 2026 12:00 AM;108.00;101.92;96.97;108.00;107.97;60.91;104.13;108.09;116.28;106.34;47.86;150.70;113.90;-;179.69;117.42;115.78
Mar 22, 2026 12:00 AM;Mar 22, 2026 1:00 AM;100.41;97.47;94.12;100.41;100.38;73.67;98.20;104.35;103.87;101.98;44.85;147.99;102.40;-;172.17;104.39;103.32
Mar 22, 2026 1:00 AM;Mar 22, 2026 2:00 AM;95.76;92.15;87.12;95.76;95.73;58.00;92.93;99.34;101.05;98.36;40.38;146.01;98.97;-;161.37;101.80;100.27
Mar 22, 2026 2:00 AM;Mar 22, 2026 3:00 AM;94.20;89.96;82.23;94.20;94.18;45.88;89.90;98.60;100.99;97.52;41.73;146.00;98.31;-;157.06;101.93;99.98
Mar 22, 2026 3:00 AM;Mar 22, 2026 4:00 AM;95.26;88.93;78.56;95.26;95.24;41.20;87.49;98.24;102.39;98.64;38.43;143.31;99.52;-;160.00;103.38;101.30
Mar 22, 2026 4:00 AM;Mar 22, 2026 5:00 AM;98.60;91.57;80.97;98.60;98.58;41.56;90.25;102.20;106.10;102.16;40.52;143.30;103.09;-;151.62;107.14;104.97
Mar 22, 2026 5:00 AM;Mar 22, 2026 6:00 AM;101.66;93.92;82.50;101.66;101.63;39.28;91.94;105.25;109.78;105.62;45.53;143.31;106.59;-;155.14;110.66;108.97
Mar 22, 2026 6:00 AM;Mar 22, 2026 7:00 AM;100.11;93.02;84.94;100.11;100.09;44.85;93.10;101.92;107.03;103.30;39.12;144.66;104.16;-;170.00;107.92;106.19
Mar 22, 2026 7:00 AM;Mar 22, 2026 8:00 AM;84.71;82.94;76.52;84.71;84.69;49.02;81.48;95.17;89.74;87.19;32.83;143.17;87.77;-;157.63;90.44;89.01
Mar 22, 2026 8:00 AM;Mar 22, 2026 9:00 AM;41.33;51.20;38.93;41.33;40.64;32.59;40.95;94.96;42.53;41.86;20.12;127.30;42.04;-;140.84;42.69;42.34
Mar 22, 2026 9:00 AM;Mar 22, 2026 10:00 AM;6.77;25.86;6.85;8.30;8.18;6.89;6.82;96.12;7.23;5.27;8.09;123.34;7.38;-;147.17;7.32;7.42
Mar 22, 2026 10:00 AM;Mar 22, 2026 11:00 AM;-0.43;17.84;-0.36;3.29;3.24;-0.32;-0.39;95.14;0.00;-1.86;3.24;94.06;0.19;-;135.10;0.08;0.19
Mar 22, 2026 11:00 AM;Mar 22, 2026 12:00 PM;-4.36;6.95;-3.13;0.72;0.73;-2.76;-4.10;93.53;0.89;-21.48;0.85;8.00;3.16;-;135.10;1.90;3.13
Mar 22, 2026 12:00 PM;Mar 22, 2026 1:00 PM;-11.76;5.70;-1.92;-0.01;-0.59;-1.38;-15.73;96.04;4.19;-14.73;-0.41;-0.06;-2.72;-;150.33;1.18;0.36
Mar 22, 2026 1:00 PM;Mar 22, 2026 2:00 PM;-10.31;6.35;-6.81;-0.01;-3.05;-3.53;-9.06;98.04;9.07;-4.45;-2.66;-5.00;-2.70;-;148.28;3.51;1.88
Mar 22, 2026 2:00 PM;Mar 22, 2026 3:00 PM;-2.18;10.56;-0.80;0.10;-1.87;-0.09;-1.58;106.79;12.40;-2.68;-1.58;-2.50;8.00;-;154.71;9.30;9.24
Mar 22, 2026 3:00 PM;Mar 22, 2026 4:00 PM;11.25;29.05;9.91;11.51;11.25;1.46;10.99;105.03;77.49;26.68;3.91;20.00;41.38;-;142.54;63.98;63.36
Mar 22, 2026 4:00 PM;Mar 22, 2026 5:00 PM;93.15;83.47;66.46;93.15;93.12;3.99;81.57;106.39;107.56;107.15;39.67;117.67;101.48;-;161.40;108.64;105.27
Mar 22, 2026 5:00 PM;Mar 22, 2026 6:00 PM;145.64;125.82;114.29;145.64;145.57;37.19;130.41;122.55;158.46;151.59;76.94;148.25;153.12;-;170.00;158.88;157.82
Mar 22, 2026 6:00 PM;Mar 22, 2026 7:00 PM;174.19;152.02;152.88;174.19;174.12;78.62;163.00;128.63;182.80;175.70;88.16;174.19;179.91;-;181.37;181.11;186.30
Mar 22, 2026 7:00 PM;Mar 22, 2026 8:00 PM;173.38;157.35;162.40;173.38;173.31;126.48;169.06;132.16;179.60;165.13;103.35;169.05;176.96;-;191.00;180.45;178.57
Mar 22, 2026 8:00 PM;Mar 22, 2026 9:00 PM;164.73;144.48;145.18;164.73;164.66;85.09;156.86;129.72;179.79;145.81;80.04;160.34;177.00;-;189.80;182.14;180.06
Mar 22, 2026 9:00 PM;Mar 22, 2026 10:00 PM;155.38;135.88;130.17;155.37;155.31;71.30;143.61;126.69;172.16;137.58;77.48;155.10;169.90;-;180.03;174.98;173.39
Mar 22, 2026 10:00 PM;Mar 22, 2026 11:00 PM;146.80;129.10;127.77;137.34;137.28;83.29;137.34;125.18;159.91;131.14;72.67;149.70;158.50;-;170.00;162.20;161.17
Mar 22, 2026 11:00 PM;Mar 23, 2026 12:00 AM;143.51;122.39;122.06;133.72;133.68;70.85;132.33;123.76;158.67;126.44;44.93;142.82;156.99;-;174.01;161.24;160.01
Mar 23, 2026 12:00 AM;Mar 23, 2026 1:00 AM;131.14;113.22;112.63;131.14;131.13;67.48;122.51;122.04;142.07;123.24;9.11;144.06;140.06;-;151.02;143.53;142.06
Mar 23, 2026 1:00 AM;Mar 23, 2026 2:00 AM;125.90;111.26;114.81;125.90;125.90;87.36;120.84;120.90;134.04;115.50;4.94;140.00;133.73;-;149.81;135.46;134.92
Mar 23, 2026 2:00 AM;Mar 23, 2026 3:00 AM;125.16;111.62;116.19;125.16;125.16;94.22;120.97;121.15;131.52;117.81;4.59;140.01;131.09;-;151.25;132.57;132.07
Mar 23, 2026 3:00 AM;Mar 23, 2026 4:00 AM;128.59;111.65;110.50;128.59;128.59;67.50;119.66;121.69;138.34;124.61;9.58;143.30;135.79;-;151.93;139.42;137.75
Mar 23, 2026 4:00 AM;Mar 23, 2026 5:00 AM;138.27;116.35;113.00;130.00;129.98;52.81;125.43;123.24;149.95;139.72;27.19;143.31;145.23;-;152.16;150.79;148.03
Mar 23, 2026 5:00 AM;Mar 23, 2026 6:00 AM;155.72;133.68;131.35;142.52;142.46;73.57;142.52;123.98;165.61;159.71;74.02;154.08;160.66;-;165.90;166.12;163.31
Mar 23, 2026 6:00 AM;Mar 23, 2026 7:00 AM;182.29;170.19;168.52;174.68;182.23;136.00;174.83;127.50;187.16;183.01;178.27;174.98;184.86;-;186.49;187.92;186.34
Mar 23, 2026 7:00 AM;Mar 23, 2026 8:00 AM;186.19;174.11;183.39;186.18;186.12;176.80;184.74;135.86;187.21;158.16;153.30;176.70;186.75;-;185.12;187.35;187.04
Mar 23, 2026 8:00 AM;Mar 23, 2026 9:00 AM;147.61;139.10;148.11;147.61;147.55;148.19;147.84;128.19;151.77;116.77;81.52;157.66;154.93;-;169.65;152.85;154.05
Mar 23, 2026 9:00 AM;Mar 23, 2026 10:00 AM;108.00;106.68;104.32;108.00;107.95;89.49;106.81;117.76;117.93;84.54;67.45;146.50;122.72;-;152.82;120.21;121.59
Mar 23, 2026 10:00 AM;Mar 23, 2026 11:00 AM;81.43;81.45;67.83;81.43;81.40;30.70;75.96;109.10;103.97;67.27;51.84;129.80;96.73;-;141.56;101.83;100.58
Mar 23, 2026 11:00 AM;Mar 23, 2026 12:00 PM;48.08;57.68;40.36;48.08;48.07;12.10;45.20;102.68;91.37;21.97;23.45;127.30;73.95;-;140.84;83.33;82.71
Mar 23, 2026 12:00 PM;Mar 23, 2026 1:00 PM;49.26;59.02;44.39;49.26;49.25;17.00;46.71;95.88;105.26;16.17;11.69;125.10;88.47;-;130.94;97.13;96.40
Mar 23, 2026 1:00 PM;Mar 23, 2026 2:00 PM;74.88;74.45;60.19;74.88;74.87;0.26;66.37;100.30;129.87;68.37;12.33;126.03;105.43;-;138.66;123.94;117.75
Mar 23, 2026 2:00 PM;Mar 23, 2026 3:00 PM;94.98;86.40;74.84;94.98;94.98;13.61;85.41;99.74;134.38;94.35;13.36;126.92;117.86;-;147.66;128.62;125.62
Mar 23, 2026 3:00 PM;Mar 23, 2026 4:00 PM;114.45;103.12;84.20;114.45;114.41;12.13;102.00;112.45;143.23;116.77;60.02;145.00;129.63;-;153.81;140.48;136.81
Mar 23, 2026 4:00 PM;Mar 23, 2026 5:00 PM;138.54;124.00;106.90;130.64;138.25;31.42;123.46;123.38;151.98;143.76;111.20;157.21;145.86;-;165.62;154.05;155.52
Mar 23, 2026 5:00 PM;Mar 23, 2026 6:00 PM;190.78;166.63;156.52;172.58;190.96;74.79;172.90;130.79;202.69;173.31;186.28;175.00;197.10;-;189.59;204.45;200.69
Mar 23, 2026 6:00 PM;Mar 23, 2026 7:00 PM;263.01;227.36;209.08;257.55;262.95;141.32;249.50;139.31;251.14;259.62;256.95;215.68;257.92;-;223.67;248.83;265.14
Mar 23, 2026 7:00 PM;Mar 23, 2026 8:00 PM;241.56;225.20;227.85;240.91;241.50;214.65;238.90;138.86;234.26;243.58;232.63;223.70;240.38;-;224.63;231.33;274.11
Mar 23, 2026 8:00 PM;Mar 23, 2026 9:00 PM;206.59;191.05;193.34;199.39;206.53;163.01;199.50;132.16;207.92;193.03;201.98;194.59;210.11;-;200.64;206.15;250.00
Mar 23, 2026 9:00 PM;Mar 23, 2026 10:00 PM;177.32;157.81;160.51;167.94;177.27;120.94;168.09;125.98;180.93;140.48;142.40;169.93;181.43;-;169.90;179.98;211.82
Mar 23, 2026 10:00 PM;Mar 23, 2026 11:00 PM;155.74;144.18;148.18;152.14;155.68;130.08;152.19;123.83;158.74;154.97;92.50;160.37;157.28;-;152.75;158.91;158.08
Mar 23, 2026 11:00 PM;Mar 24, 2026 12:00 AM;140.45;132.45;133.31;137.00;140.40;116.07;137.06;120.74;143.35;141.69;90.35;155.04;141.95;-;147.51;143.51;142.71
Mar 24, 2026 12:00 AM;Mar 24, 2026 1:00 AM;141.06;129.25;125.36;133.70;141.02;87.48;133.82;121.74;147.17;143.66;96.81;146.80;144.25;-;152.92;147.75;145.96
Mar 24, 2026 1:00 AM;Mar 24, 2026 2:00 AM;124.32;114.65;109.55;117.35;124.28;72.63;117.46;113.88;132.66;119.69;95.28;126.84;131.58;-;150.47;133.87;132.67
Mar 24, 2026 2:00 AM;Mar 24, 2026 3:00 AM;110.00;102.88;95.80;106.64;109.96;60.84;103.57;103.68;116.90;109.21;85.00;125.10;115.03;-;151.61;117.74;116.33
Mar 24, 2026 3:00 AM;Mar 24, 2026 4:00 AM;101.64;96.47;89.11;95.93;101.61;58.40;96.01;96.87;107.08;102.61;83.96;124.31;105.27;-;151.73;107.92;106.56
Mar 24, 2026 4:00 AM;Mar 24, 2026 5:00 AM;100.38;95.38;88.19;94.80;97.31;58.14;94.84;96.72;107.06;103.29;80.00;125.10;103.76;-;149.72;107.35;105.81
Mar 24, 2026 5:00 AM;Mar 24, 2026 6:00 AM;100.97;104.67;91.65;93.08;98.74;66.45;96.08;96.53;139.03;111.73;96.38;144.59;117.14;-;150.22;132.09;131.94
Mar 24, 2026 6:00 AM;Mar 24, 2026 7:00 AM;110.82;115.39;106.80;78.77;109.40;91.42;106.98;104.50;144.03;128.54;109.54;151.40;137.87;-;166.18;139.19;140.47
Mar 24, 2026 7:00 AM;Mar 24, 2026 8:00 AM;113.05;115.99;113.29;103.82;113.05;113.05;113.13;111.04;122.37;105.67;113.13;147.99;119.32;-;180.57;119.70;120.52
Mar 24, 2026 8:00 AM;Mar 24, 2026 9:00 AM;97.46;102.86;97.80;97.46;97.46;98.00;97.64;102.38;100.95;93.60;97.35;148.90;99.96;-;170.46;100.10;100.28
Mar 24, 2026 9:00 AM;Mar 24, 2026 10:00 AM;70.91;78.89;70.21;70.91;70.90;67.96;70.92;87.37;72.67;71.04;70.69;143.62;71.57;-;146.90;72.23;72.01
Mar 24, 2026 10:00 AM;Mar 24, 2026 11:00 AM;23.73;36.34;22.71;23.75;23.57;17.70;24.50;65.70;29.42;16.85;23.27;122.85;29.43;-;112.85;29.37;29.66
Mar 24, 2026 11:00 AM;Mar 24, 2026 12:00 PM;1.20;20.11;3.01;5.36;5.37;0.32;4.97;60.39;20.03;-16.57;5.35;116.00;16.98;-;106.00;17.52;18.39
Mar 24, 2026 12:00 PM;Mar 24, 2026 1:00 PM;-0.01;19.26;1.43;3.68;3.68;0.00;1.32;81.82;32.41;0.00;3.68;61.40;22.41;-;29.07;25.20;25.00
Mar 24, 2026 1:00 PM;Mar 24, 2026 2:00 PM;-0.02;30.43;3.03;3.52;3.55;-0.01;2.84;90.65;67.46;11.65;3.55;100.01;48.51;-;52.76;52.76;52.37
Mar 24, 2026 2:00 PM;Mar 24, 2026 3:00 PM;0.00;42.07;4.49;3.57;2.94;0.00;3.57;93.15;97.44;57.70;3.00;117.10;79.84;-;111.10;83.19;83.28
Mar 24, 2026 3:00 PM;Mar 24, 2026 4:00 PM;20.00;55.12;18.24;20.56;18.91;0.00;21.15;98.57;112.78;99.09;4.69;140.00;72.28;-;130.00;112.78;111.12
Mar 24, 2026 4:00 PM;Mar 24, 2026 5:00 PM;77.43;85.49;65.38;77.43;74.71;2.38;77.43;102.08;149.00;122.50;7.05;148.23;114.19;-;137.25;142.67;171.40
Mar 24, 2026 5:00 PM;Mar 24, 2026 6:00 PM;112.84;112.63;89.65;112.84;112.79;19.77;112.88;115.91;171.32;143.50;64.92;158.00;137.38;-;157.29;153.26;250.00
